0.000000	0.444444
0.000010	0.444444
0.000020	0.444444
0.000030	0.444444
0.000040	0.444444
0.000050	0.444444
0.000060	0.444444
0.000070	0.444444
0.000080	0.444444
0.000090	0.444444
0.000100	0.444444
0.000110	0.444444
0.000120	0.444444
0.000130	0.444444
0.000140	0.444444
0.000150	0.444444
0.000160	0.444443
0.000170	0.444443
0.000180	0.444443
0.000190	0.444443
0.000200	0.444443
0.000210	0.444443
0.000220	0.444443
0.000230	0.444442
0.000240	0.444442
0.000250	0.444442
0.000260	0.444442
0.000270	0.444442
0.000280	0.444442
0.000290	0.444441
0.000300	0.444441
0.000310	0.444441
0.000320	0.444441
0.000330	0.444440
0.000340	0.444440
0.000350	0.444440
0.000360	0.444440
0.000370	0.444439
0.000380	0.444439
0.000390	0.444439
0.000400	0.444439
0.000410	0.444438
0.000420	0.444438
0.000430	0.444438
0.000440	0.444437
0.000450	0.444437
0.000460	0.444437
0.000470	0.444436
0.000480	0.444436
0.000490	0.444436
0.000500	0.444435
0.000510	0.444435
0.000520	0.444435
0.000530	0.444434
0.000540	0.444434
0.000550	0.444433
0.000560	0.444433
0.000570	0.444433
0.000580	0.444432
0.000590	0.444432
0.000600	0.444431
0.000610	0.444431
0.000620	0.444430
0.000630	0.444430
0.000640	0.444430
0.000650	0.444429
0.000660	0.444429
0.000670	0.444428
0.000680	0.444428
0.000690	0.444427
0.000700	0.444427
0.000710	0.444426
0.000720	0.444426
0.000730	0.444425
0.000740	0.444425
0.000750	0.444424
0.000760	0.444424
0.000770	0.444423
0.000780	0.444422
0.000790	0.444422
0.000800	0.444421
0.000810	0.444421
0.000820	0.444420
0.000830	0.444420
0.000840	0.444419
0.000850	0.444418
0.000860	0.444418
0.000870	0.444417
0.000880	0.444416
0.000890	0.444416
0.000900	0.444415
0.000910	0.444415
0.000920	0.444414
0.000930	0.444413
0.000940	0.444413
0.000950	0.444412
0.000960	0.444411
0.000970	0.444411
0.000980	0.444410
0.000990	0.444409
0.001000	0.444408
0.001010	0.444408
0.001020	0.444407
0.001030	0.444406
0.001040	0.444405
0.001050	0.444405
0.001060	0.444404
0.001070	0.444403
0.001080	0.444402
0.001090	0.444402
0.001100	0.444401
0.001110	0.444400
0.001120	0.444399
0.001130	0.444399
0.001140	0.444398
0.001150	0.444397
0.001160	0.444396
0.001170	0.444395
0.001180	0.444394
0.001190	0.444394
0.001200	0.444393
0.001210	0.444392
0.001220	0.444391
0.001230	0.444390
0.001240	0.444389
0.001250	0.444388
0.001260	0.444387
0.001270	0.444387
0.001280	0.444386
0.001290	0.444385
0.001300	0.444384
0.001310	0.444383
0.001320	0.444382
0.001330	0.444381
0.001340	0.444380
0.001350	0.444379
0.001360	0.444378
0.001370	0.444377
0.001380	0.444376
0.001390	0.444375
0.001400	0.444374
0.001410	0.444373
0.001420	0.444372
0.001430	0.444371
0.001440	0.444370
0.001450	0.444369
0.001460	0.444368
0.001470	0.444367
0.001480	0.444366
0.001490	0.444365
0.001500	0.444364
0.001510	0.444363
0.001520	0.444362
0.001530	0.444361
0.001540	0.444360
0.001550	0.444359
0.001560	0.444357
0.001570	0.444356
0.001580	0.444355
0.001590	0.444354
0.001600	0.444353
0.001610	0.444352
0.001620	0.444351
0.001630	0.444350
0.001640	0.444348
0.001650	0.444347
0.001660	0.444346
0.001670	0.444345
0.001680	0.444344
0.001690	0.444343
0.001700	0.444341
0.001710	0.444340
0.001720	0.444339
0.001730	0.444338
0.001740	0.444337
0.001750	0.444335
0.001760	0.444334
0.001770	0.444333
0.001780	0.444332
0.001790	0.444330
0.001800	0.444329
0.001810	0.444328
0.001820	0.444326
0.001830	0.444325
0.001840	0.444324
0.001850	0.444323
0.001860	0.444321
0.001870	0.444320
0.001880	0.444319
0.001890	0.444317
0.001900	0.444316
0.001910	0.444315
0.001920	0.444313
0.001930	0.444312
